package,organization,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,package_id,duration_median,project_age,num_users,crowd_pct,crowd,total_issues,gini_coefficient,avg_clustering,avg_min_path,nodes,total_contributors,avg_comments,avg_first_comment,avg_active_time,crowd_pct_2,issues_over_time,avg_clusteringXcrowd_pct,avg_min_pathXcrowd_pct,gini_coefficientXcrowd_pct,issues_per_user,avg_retention_time,giniXavg_min_path,giniXclustering,clusteringXavg_min_path,giniXavg_min_pathXcrowd_pct,giniXclusteringXcrowd_pct,clusteringXavg_min_pathXcrowd_pct,avg_clustering_2,avg_min_path_2,gini_coefficient_2,crowd_pct_3,avg_retention_time_resid
LuaBridge,vinniefalco,0.017111967624611937,0.2734837976413526,0.02256362746076691,0.022496934826728064,0.04692415218811073,0.10432126098231688,0.033636575575508816,0.017760916002030145,0.02248269478881979,0.04934212226539075,0.046239112853745504,0.02279129476054986,0.020570244045249816,0.023890462515585,0.06138691128732239,0.01754379968530353,0.012870328274765456,0.028932344908637636,0.026049177426134232,0.01952733691361857,0.021657723758498885,0.03434368252829578,0.015482352806976591,0.018551042763720875,4ff163c4b4aa4ab3a37f2e42f63000c8,8.0,2863.0,11,0.7058823529411765,24,34,0.5130021520803444,0.5135711230525202,2.6627521830773864,82,2,3.7857142857142856,222.506493506494,271.62987012987,0.4982698961937717,1.0688089416695772,0.36252079274295546,1.87958977628992,0.3621191661743608,3.0909090909090913,4.36363636363636,1.3659976003753345,0.2634630913722622,1.367512629073603,0.9642336002649421,0.18597394685100863,0.9653030322872492,0.2637552984334268,7.090249188483387,0.2631712080390648,0.35171992672501534,-1.4328151133149678
page.js,visionmedia,0.020137816054147363,0.01702774109734585,0.05472219333916707,0.043799083557640166,0.03273149941491546,0.02406400607499402,0.019247332412578345,0.017947895078424616,0.011357937383116986,0.04333409172007957,0.02834862992636191,0.13854914094388682,0.016277576217945476,0.015757284571439094,0.06445383380984386,0.01948675917384074,0.014037312040028022,0.06128422072956121,0.039845778060673485,0.016569362272644984,0.06146809218973085,0.029044790040595656,0.16965703542713134,0.018776232353258773,def0c3f6fa1e4186834c6366b750ed2a,83.0,2888.0,35,0.7380952380952381,62,84,0.535505208561299,0.7742492823272229,2.7072985395507447,341,13,4.075723830734967,63.8195991091314,189.49443207126998,0.5447845804988662,2.617728531855956,0.5714697083843788,1.9982441601445975,0.3952538444142922,2.4,3.65714285714286,1.4497724690598217,0.4146145234110756,2.096123951292703,1.0700701557346304,0.3060250053748415,1.5471391069065188,0.5994619511842197,7.329465382253595,0.28676582839628034,0.4021029046539251,-1.5760780051887529
bucket4j,vladimir-bukhtoyarov,0.03149489919873484,0.02961006348975647,0.03531668476047523,0.02452710938904389,0.019942325654865048,0.010160851148589526,0.011957135229704924,0.12100185648779628,0.028762868703285486,0.21500313398715706,0.03807725244558152,0.010160851148589526,0.02335536419586451,0.0286812856046046,0.07328371143681402,0.01284000444812355,0.030698682710436388,0.040520286842904714,0.01993718966956676,0.01280436384273164,0.08320634390721902,0.034179947321751614,0.013176102323434602,0.017978091752961462,f163c3dd6ba4487c82afbdecb5d6d417,4.0,1108.0,12,0.2653061224489796,13,49,0.5141843971631206,0.4079676314970432,1.9253968253968252,36,1,4.1625,33.15,42.825,0.07038733860891297,3.9801444043321297,0.10823631039717474,0.5108195659216068,0.13641626863511366,4.083333333333333,56.4166666666667,0.9900090059664527,0.20977059066337328,0.7854995825490688,0.26265545056252826,0.05565342201273169,0.20839784843138562,0.16643758834930722,3.7071529352481725,0.2643855942860017,0.01867419187583405,0.061339247104316354
flexy-pool,vladmihalcea,0.050115734285844316,0.010225224446251312,0.02124243846628815,0.011100083737718787,0.010225224446251312,0.015824038969268175,0.010225224446251312,0.11647692862474784,0.20120628625789488,0.02884099523494528,0.015095231599513103,0.020445062493143432,0.030206774499013343,0.04203472478018904,0.04621827291240069,0.016308207795108585,0.010225224446251312,0.0794146688210524,0.0656304390868172,0.02385598108892075,0.08386052696203644,0.020722155512141238,0.010225224446251312,0.027200159627351568,bc0f62145a8e4d31bf7d5f947963dd4a,0.0,2207.0,4,0.0967741935483871,3,31,0.4428571428571429,0.24025974025974026,1.945054945054945,14,1,3.6,32.7666666666667,86.9333333333333,0.009365244536940686,1.264159492523788,0.023250942605781314,0.18823112371499467,0.042857142857142864,7.75,340.5,0.86138147566719,0.10640074211502784,0.46731839588982443,0.08335949764521193,0.010296846011131726,0.04522436089256365,0.05772474278967785,3.7832387392826954,0.19612244897959186,0.0009063139874458729,1.3142367178232681
nuklear,vurtun,0.01875182767216043,0.07486185418545371,0.02178402768259296,0.08114644594679228,0.01901554925081144,0.09208839673433282,0.019059434014196,0.01920067285053627,0.01186228522063032,0.023678662185709364,0.02059733369783346,0.19718162583528095,0.0459051021809988,0.08231880756801152,0.02866101350537897,0.015554749816230016,0.01754862883712585,0.03461547931321452,0.01822959061961597,0.01600070733248311,0.016529146659498412,0.03662203966725155,0.05604545116649783,0.012562744012345969,388863fac6c243f69ea3b5e49565a2ce,4.0,1721.0,47,0.8,76,95,0.5869240348692403,0.5769440312847838,2.2899077733860342,292,10,3.390092879256966,9.80959752321981,24.105263157894697,0.6400000000000001,4.968041836141778,0.461555225027827,1.8319262187088277,0.4695392278953922,2.0212765957446805,17.8936170212766,1.3440019098341691,0.3386223187353905,1.3211486220477018,1.0752015278673352,0.2708978549883124,1.0569188976381614,0.33286441523513755,5.243677610613785,0.3444798227071892,0.5120000000000001,0.1191689978627795
Workerman,walkor,0.01901619153757216,0.024009912794406545,0.01659900374673554,0.021825388023037684,0.020860904305001458,0.025372736979374626,0.0454711429574311,0.03156870678653139,0.02224844825046988,0.031052317868128718,0.029555553408487645,0.014050482190985059,0.014200552419099387,0.014451189279642625,0.021668528963731514,0.014734895082671713,0.03357616175021606,0.025276192965059983,0.026534933697074558,0.01598214859679489,0.4042399889721677,0.028356633862998613,0.04438885416841714,0.039650991989225635,01a3465f83854ca284c1f83d2a018104,17.0,1900.0,22,0.6875,22,32,0.5678202479338843,0.4311097734174657,1.99181141439206,160,6,2.816272965879265,3.8188976377952795,19.3070866141732,0.47265625,1.5157894736842106,0.2963879692245076,1.3693703473945409,0.3903764204545455,1.4545454545454546,12.1818181818182,1.1309908511576403,0.24479285842862605,0.8586893675488829,0.7775562101708777,0.16829509016968042,0.590348940189857,0.18585563673605862,3.9673127105024983,0.32241983396369783,0.324951171875,-1.236237172812046
thorax,walmartlabs,0.022022248084821533,0.019261312475649144,0.053014923249540914,0.0241771904545244,0.01681971998693603,0.03442774894389282,0.02497434656020244,0.012558834028914374,0.02317764913530573,0.04744982109147082,0.060392960349446786,0.19095979313953407,0.0174227523442977,0.017840660586314262,0.16351160334944134,0.02174172546630996,0.013462072251841308,0.03934941022585596,0.020368310848943947,0.01886912958332802,0.03603884993528942,0.03645001843787907,0.05800886913313282,0.015589119667447809,10ec26846ad34872ab24017810b9dd01,254.0,2702.0,19,0.5094339622641509,27,53,0.5418101545253864,0.6583871210346269,2.0932267884322684,75,7,3.4624624624624625,22.2492492492493,20.7717717717718,0.2595229619081524,1.7653589933382678,0.3354047597723571,1.0663608167485141,0.27601649381481946,2.7894736842105257,56.8947368421053,1.1341315296971657,0.3567208277852955,1.3781535589084792,0.5777651189023297,0.18172570472081093,0.7020782281231875,0.4334736011442645,4.3815983878104685,0.2935582435468231,0.13220981078339838,-0.4397810654806794
QtAV,wang-bin,0.02430581204198535,0.04309045396120709,0.0236531925161084,0.13245371732225467,0.015405298602616588,0.1941578124689938,0.02811126245567369,0.019302488981211632,0.015919826601168988,0.01899118621034572,0.011434149499592284,0.0199569523327998,0.02496003391485709,0.022642773479045444,0.02335806885502183,0.019183618893653883,0.015413409309316431,0.018776068935003803,0.023898241710247382,0.013298673805703732,0.06534636705816746,0.13488403824564585,0.037733722143135404,0.013631333801374969,0b77916a18a8440ab716c7e1a05973c9,18.0,2140.0,43,0.5136986301369864,75,146,0.5431670548545832,0.44051023520852856,2.1214526457701384,349,6,4.174757281553398,12.5910194174757,51.776699029126206,0.26388628260461633,6.140186915887852,0.2262895043879428,1.0897873180326054,0.2790241720143407,3.3953488372093017,30.3023255813953,1.1523031856164294,0.23927064709151616,0.9345216039719588,0.5919365679536454,0.12291300364290215,0.4800624677938145,0.19404926732347316,4.50056132824512,0.29503044947940177,0.13555802188593305,-0.586049784261653
Python-Markdown,waylan,0.01770258456984354,0.013632970394595987,0.039749222447034806,0.024965416651654238,0.03057861193559888,0.035856940311787946,0.07968969554811461,0.014610540135238038,0.017313258305651544,0.02857302046158495,0.08532792846965567,0.06281915101836243,0.020773449443339358,0.017232092799560176,0.023370668613486325,0.01687790119587847,0.015078709157076212,0.031571454061146365,0.030592717338485394,0.01758366981900133,0.017453699760759868,0.3054185685294673,0.014928163439915406,0.018256239316198887,43e2d8b691b548968f418967c0294dda,14.0,3249.0,61,0.7029702970297029,71,101,0.5948743491057279,0.5473230384590069,2.049007916790884,350,15,4.133956386292835,2.3411214953271,69.1526479750779,0.4941672385060288,2.797783933518005,0.3847518389167276,1.4403917038827003,0.4181789978862047,1.6557377049180328,25.6229508196721,1.2189022508134606,0.325588436253871,1.1214692388445466,0.8568520773045118,0.2288789997428202,0.7883595639402258,0.29956250842799953,4.1984334430717185,0.35387549122396345,0.3473848904349311,-1.112270426230004
cryptopp,weidai11,0.044054062184210784,0.1457326985253505,0.018978212126123474,0.017361274527336254,0.029062990450355757,0.281496052295607,0.01944748643627544,0.03606983752866926,0.017919923007105806,0.019786332478966318,0.024050647589993042,0.016355345366199245,0.02180394409366037,0.013641895379880573,0.030647319964049395,0.01477418132586681,0.0221776954660898,0.025404800342794867,0.01989966013536084,0.06076296674104169,0.029213194231324475,0.04832738725272573,0.014380487402091309,0.01483748441252796,9d33e1dfedc34e129676083dca015876,1.0,1706.0,79,0.18581907090464547,76,409,0.6013129102844639,0.5223501047936786,1.9826466679324093,230,29,4.222520107238606,7.79892761394102,47.395442359249294,0.034528727111865665,21.576787807737396,0.09706261115970556,0.3684135617673914,0.11173540631202752,5.177215189873418,51.4430379746835,1.192191037960232,0.31409586170088155,1.0356356947633316,0.22153183101461524,0.05836500119625183,0.19244086259660928,0.272849631977967,3.9308878098634854,0.3615772160747717,0.0064160959914469195,-0.7846650564051557
cpr,whoshuu,0.030795469992171923,0.08944725336630624,0.014583993175635074,0.01988170815716764,0.013302637018742527,0.16968076679415042,0.01567100634010068,0.027248098201956988,0.018870321063796262,0.029632050124735132,0.025944146617505062,0.0201534623303354,0.01525306314446372,0.012712407793416891,0.042395997877499376,0.010594895300822513,0.012998815092617546,0.06297392791322591,0.03132425921223285,0.02146263186398631,0.2326792656188962,0.03406765208776685,0.011174273058864832,0.012584941139004166,1edd8e4a826b429dbe2e348dfb15c5cd,44.0,1810.0,5,0.25806451612903225,8,31,0.5003783353245719,0.6116297661237841,2.7287763127457785,155,3,3.1624365482233503,37.6091370558376,80.6802030456853,0.06659729448491154,1.5414364640883975,0.1578399396448475,0.7042003387731041,0.1291298929869863,6.2,68.8,1.3654205488448559,0.3060462842079763,1.6690008179688223,0.35236659325028535,0.07897968624721968,0.43070988850808317,0.3740909708086348,7.446220165002447,0.2503784784621897,0.017186398576751367,0.5894867877933695
composer-merge-plugin,wikimedia,0.029989751433081264,0.015536062360470053,0.016714483720568732,0.012714623108128958,0.0166877957349761,0.02342729612630851,0.04601779248553647,0.009875633809833398,0.01228073275282602,0.041864365663473735,0.028545650747852237,0.014314358850610972,0.012237777535603204,0.015266685272107209,0.037421250674590664,0.013011262348346129,0.011699119526775012,0.05824362843509622,0.12085400201981485,0.0133053696230997,0.019280982088839896,0.034948847362700895,0.012107506473961322,0.3666474702296472,8434a0f4c1ca4ad9bdc55917087cb4c0,30.0,1906.0,23,0.3170731707317073,26,82,0.487037037037037,0.6773699972471663,1.959016393442623,64,10,3.3055555555555562,26.7037037037037,57.3333333333333,0.10053539559785843,3.8719832109129055,0.21477585278568687,0.6211515393842463,0.1544263775971093,3.565217391304348,30.4347826086957,0.9541135397692774,0.3299042764370458,1.326978929033383,0.30252380529269773,0.10460379496784379,0.42074941652278003,0.45883011317062605,3.837745229776942,0.23720507544581615,0.0318770766529795,-0.7300715261591845
Hateoas,willdurand,0.02413960867305073,0.022882893888724096,0.014622948867260316,0.029037018370635194,0.01898841590005392,0.0177003082011852,0.015345071085703071,0.039190003750931235,0.023674858860039245,0.017626893196101168,0.1419954587269677,0.03825727956788187,0.013129224629064492,0.013625319660513087,0.1674106419769996,0.01333585658768585,0.025121766398874444,0.03388443946787113,0.03436348325393479,0.07011611783800117,0.019460393778056997,0.04288674810038316,0.014639946582957829,0.12273931911069935,fd809eb93e374cc69e79caff2241bfdb,22.0,2764.0,17,0.25,17,68,0.5640760413754543,0.7610967830032728,2.2091026191498497,140,5,4.113821138211383,25.8617886178862,67.7845528455285,0.0625,2.2141823444283646,0.1902741957508182,0.5522756547874624,0.14101901034386358,4.0,139.588235294118,1.2461018604021952,0.42931646046007926,1.6813408967590546,0.3115254651005488,0.10732911511501982,0.42033522418976366,0.5792683130979309,4.880134381934726,0.31818178045380324,0.015625,0.3106254162862665
csvkit,wireservice,0.033420426634823135,0.030961215981103324,0.018561217105164302,0.019344995090694626,0.02654097544774869,0.04745933474035822,0.13506447158313858,0.016134465202196722,0.01957058810573094,0.02102063744325496,0.27927202070325685,0.01868140208164419,0.024276535546537057,0.017410683573304584,0.02661983299580935,0.02652738604015207,0.02775845589968883,0.04228026580779085,0.028454769003766988,0.018937218989014192,0.03162444408839361,0.03315908066253548,0.015717402352487517,0.02657958379555653,2b2ec143bc9445c0a541cc0d44f8e5cd,104.0,3254.0,107,0.5439330543933054,130,239,0.5541546661814784,0.7197742040431353,2.1972805266281767,433,21,3.3019093078758948,48.6551312649165,128.16945107398598,0.29586316766163057,6.610325752919483,0.3915089812786928,1.1951735082077948,0.3014230401823941,2.233644859813084,52.1401869158879,1.2176332567407002,0.3988662337675629,1.581545842113277,0.6623109764698369,0.21695652882754468,0.8602550605637072,0.518074904805929,4.828041712699398,0.30708739405070573,0.16092975646866933,-0.3408299473127889
wooey,wooey,0.0330296180292264,0.014844756964094088,0.03124285238363699,0.030801114329330675,0.05226388616774906,0.016554262870360142,0.2052352488190936,0.032505267177827216,0.027823470729784482,0.025656085236360558,0.0650646393687383,0.0618175204668269,0.0154108543561509,0.013444293627902964,0.025219801178939592,0.024988533394573718,0.02415181788297108,0.08773422453727499,0.03004864882052745,0.017990156914413774,0.07300568377949147,0.022436489773001646,0.03048224935945648,0.018216321288589264,faca7e24096e44e4b8720532b8ea94aa,36.0,1495.0,8,0.2903225806451613,9,31,0.5258759241401478,0.2648892890489529,1.988235294117647,51,2,3.855345911949685,12.616352201257902,28.062893081760997,0.08428720083246619,1.8662207357859533,0.07690334198195407,0.5772296015180266,0.1526736553955268,3.875,97.875,1.0455650727021764,0.13929889967344486,0.5266622335208594,0.30355115013934153,0.04044161603422593,0.15290193876412048,0.07016633545285973,3.953079584775087,0.2765454875902545,0.024470477661038572,0.7091369107240234
svg.js,wout,0.019471239657634084,0.01875592743702329,0.04571619791081316,0.04197499449224036,0.026056486643050228,0.03634257117873682,0.01903301527870509,0.012719650114192495,0.012148820431038062,0.04238703329625015,0.02352481194797976,0.17064392114898946,0.04589556836971679,0.16776628366703686,0.05074540119101223,0.015765763855424608,0.01814067320089554,0.043702285691037714,0.018571111398747044,0.015483107962434385,0.015623035170359147,0.059302938719366566,0.04836465031477838,0.017554681087375394,474d679fe74c493ead2cb325effe8b24,92.0,2506.0,40,0.7115384615384616,37,52,0.6031545880407826,0.5665527797374431,2.266089273817455,475,8,4.776947705442903,8.59124866595518,72.33617929562429,0.5062869822485208,1.867517956903432,0.4031240932747192,1.6124096756008814,0.429167687644403,1.3,38.75,1.3668021424130032,0.34171890846589775,1.283859177214483,0.9725322936400216,0.24314614640842724,0.9135151837872283,0.32098205222822374,5.13516059691052,0.36379545707464617,0.36024266044606285,0.30496957387900914
